image_id,caption_len,n_layers,residual_ratio,head_tail_ratio,model_id,prompt_key,caption_ref
000000001268,99,28,0.8187632668707927,0.24030027935044332,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image depicts a riverside scene with architectural structures overhead forming a semi-enclosed area over the water. A swan is seen standing near the riverbank, facing towards the water. Several people are seated along the edge of this structure, observing the surroundings and taking pictures; one person in particular is holding a smartphone. The setting appears peaceful, with trees lining the background across the river and buildings partially visible on the far shore. The overall mood suggests leisure and relaxation amidst an urban environment."
000000001296,87,28,0.8469658122923529,0.3374687553199202,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image shows a young woman wearing a white blouse with black patterns. She is holding up a small white flip phone decorated with a Hello Kitty design. The woman appears focused on the phone's screen as she leans slightly forward, her hands positioned around the bottom of the device. Her attire includes layered clothing, bracelets, and a watch. In the background, there seems to be a crowd of people, suggesting an outdoor event or gathering."
000000001353,110,28,0.8626474376401566,0.2990730475330819,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image shows a group of children seated on a red sled-like vehicle moving along a track inside what appears to be an indoor venue with wooden flooring and dark walls. The children, dressed casually, sit closely together in two rows, facing forward as they travel along the track. A speaker is mounted near the back of the room above the track, possibly indicating this could be part of a performance or event. There's no visible action other than the movement of the sled due to its mechanism (likely a motorized system) which is out of frame."
000000001425,128,28,0.8838139189424894,0.30922288411792986,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image depicts a close-up of a partially eaten sandwich on a plate. The bread is toasted with some grains still discernible, and it appears to contain filling between two slices. To the right of the sandwich is what looks like a cup containing either coffee or tea, based on the visible steam rising up slightly. In the background, the blurred shapes suggest additional items likely part of a meal setup but they remain indistinct due to focus being primarily on the foreground sandwich and drink. The overall tone indicates an indoor dining scene captured at breakfast time given the presence of coffee/tea, suggesting the person has been eating for some time already."
000000001490,93,28,0.801797203759136,0.229848721453627,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image is a black-and-white photograph of an individual engaged in paddleboarding on calm waters. The person, wearing what appears to be a wetsuit, stands steadily on their board while using a single-bladed paddle for navigation. In the background, there's a distant shoreline with a row of houses, suggesting this scene takes place near a coast. The overall composition conveys a sense of solitude and tranquility, emphasizing the interaction between human activity and nature."
000000001503,124,28,0.7548478450314239,0.12937392295731248,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image shows an Apple computer workstation setup on a desk near two windows with partially drawn blinds. The central focus is a white iMac, displaying what appears to be a screen capture of its own user interface. To the left sits a silver MacBook laptop also showing a similar screen capture. On the desk beside them are a pair of speakers, a keyboard, a mouse, a small device resembling a router or network hub, and other smaller items scattered around. The lighting suggests it might be daytime due to the natural light coming through the window blinds. The arrangement seems tidy but functional for someone who works frequently at this station."
000000001532,104,28,0.7561701491604865,0.156627301547662,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image shows a highway overpass with multiple directional road signs indicating exits for North 101 toward Ventura Blvd, Hollywood Blvd, and Sunset Blvd. Below the overpass, there is light traffic on both sides of an interstate highway, including vehicles like taxis and SUVs. The scene takes place during daylight under clear blue skies, suggesting good weather conditions. In the background, parts of other urban structures and greenery can also be seen. There's no notable action occurring besides regular vehicular movement along the roads."
000000001584,200,28,0.8920546765835736,0.21189613511311767,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The main subject of the image is a classic red double-decker bus, prominently displayed as it moves along a road. The bus has ""ALDWYCH"" written on its front destination board, indicating its route number 15, which presumably heads towards St. Paul's Cathedral via Fleet Street and Aldwych. The bus features traditional design elements characteristic of London public transport, including round headlights and a large grille at the front.

In the background, there are several buildings with a modern architectural style, suggesting an urban environment. To the left side of the frame, some greenery, likely trees, can also be seen near what appears to be part of a park or a landscaped area alongside the street. On the right-hand side, another bus is partially visible, adding depth to the scene and reinforcing the idea that this could be a busy city street during daytime hours. There appear to be a few pedestrians walking nearby, though they are relatively small compared to the size of the buses,"
000000001675,142,28,0.8092780529154601,0.1548625934947383,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image features a black cat with white markings on its chest and around its nose and mouth. The cat is lying horizontally across what appears to be a laptop keyboard, partially obscuring it. Its body stretches diagonally from the top left towards the bottom right of the frame. The background consists of plain, light-colored walls suggesting an indoor environment. There's minimal interaction between the cat and other elements; it is simply resting atop the laptop without engaging directly with it. A wire, possibly for charging or connecting accessories, extends slightly into view near the lower edge of the frame but does not seem related to the cat's activity. The overall scene gives off a casual, relaxed vibe typical when pets explore human gadgets."
000000001761,98,28,0.7891339074084395,0.20120140531044364,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image captures two airplanes flying in close proximity against an overcast sky, positioned above Sydney Harbour Bridge, which is prominently featured in the foreground. The bridge's iconic steel arch design and the surrounding cityscape provide context for this scene. In the distance, the distinctive silhouette of the Sydney Opera House can also be seen, adding to the recognizable urban landscape. The planes' synchronized flight path suggests they might be part of a coordinated aerial display or approach to land at one of Australia’s airports."
000000001818,126,28,0.765299056179676,0.13474137524354707,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image is a black-and-white photograph capturing two zebras. The larger zebra appears to be an adult, as evidenced by its size compared to the other animal, which seems to be younger due to its smaller stature. Both zebras exhibit their characteristic bold black and white stripes. The background consists of dry grass, indicating a savanna or open grassland environment typical for zebras. There are no other significant objects present in the frame apart from the zebras themselves. The interaction between them suggests they could be parent and offspring, with the adult possibly nuzzling the younger one, though this is speculative without further context."
000000001993,147,28,0.8450235145311956,0.19199266916657748,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image shows an interior space with a simple, compact layout. The main focus is on a bed covered with a patterned quilt, positioned against a wall painted in dark purple. To the left of the bed is a small round wooden table accompanied by two black plastic chairs. A stone wall forms part of the backdrop next to the window which has white-framed glass panes open slightly, revealing a neighboring building's exterior. A circular object resembling a waste bin rests near the foot of the bed. The floor appears to be covered in carpeting, matching the room’s modern yet minimalistic aesthetic. There are no visible people or moving elements within this scene, suggesting it might be staged for display purposes like an advertisement or rental listing."
000000002006,94,28,0.8068137705650681,0.23462653863300817,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image shows a purple public bus labeled ""South Tyne"" with route number 96 traveling towards Metrocentre via Bens. The bus has colorful stickers on its side, including heart and circle designs, likely for branding purposes. The driver is seated at the wheel wearing casual attire. A pedestrian walks across the street behind the bus. In the background, there are buildings and some bare trees suggesting it could be autumn or winter. Traffic lights above indicate urban infrastructure."
000000002149,98,28,0.7418242365787928,0.1544801221596854,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image showcases a close-up view of several green apples gathered together inside what appears to be a white bowl. The focus is primarily on two apples situated at the front center: one slightly tilted with its stem facing downward, and another standing upright. The background is blurry, suggesting a shallow depth of field that emphasizes the apples in the foreground. There's no discernible action taking place; it is a still-life composition highlighting the natural textures and smooth surfaces of the apples against a simple backdrop."
000000002153,100,28,0.8254436129553853,0.24888462357300292,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image shows a baseball game in progress at home plate, viewed through protective netting. A batter dressed in red is swinging a bat, aiming to hit an incoming pitch delivered by a pitcher on the mound wearing gray. The catcher, crouched behind the batter, wears white gear with blue accents. Behind them stands the umpire, dressed in a light blue shirt, dark pants, and a black helmet for protection. The scene captures the dynamic moment of contact between the pitch and the swing."
000000002157,132,28,0.8588623884545035,0.23957809325343107,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image shows an elegantly set table outdoors with a red cloth covering it. The centerpiece is a round cake adorned with a generous layer of white frosting and topped with fresh raspberries and blueberries. Surrounding the cake are multiple glasses seemingly for wine or water, as they are mostly empty or only partially filled. A stack of plates suggests preparation for guests who will be served. The right side features cheese slices accompanied by grapes, nuts, and what appears to be a small bowl of jam or honey. The setting conveys readiness for a social gathering, possibly a garden party or celebration. There's no direct action occurring; everything seems neatly arranged awaiting use."
000000002261,97,28,0.8333272558956231,0.27172724022935596,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The main subject is a person surfing on a wave. The individual appears to be positioned near the crest of the wave, balancing as they ride along it. They are wearing a black top with their feet raised above the water, suggesting an active maneuver typical for surfing. The surrounding environment consists of ocean waves, showcasing varying shades of greenish-blue hues, indicating depth and movement within the water. The lighting suggests daytime conditions with clear skies due to the brightness reflecting off the water's surface."
000000002299,85,28,0.836041730459192,0.3186945574629534,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The photograph depicts a group of children arranged in multiple rows for a school or class photo, with some seated on the ground at the front and others standing behind them. The children appear dressed formally, possibly for an occasion like a class photo day or a special event. The background shows a brick wall and what appears to be part of a school building. There is no indication of any particular action other than posing for the photograph."
000000002431,132,28,0.8764990067615994,0.2794134201436067,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image showcases a dining table setup focusing on a plate of grilled bread slices with charred edges. A small white ramekin sits beside the bread, possibly containing butter or sauce for dipping. A wooden-handled knife is placed centrally on the table, suggesting readiness for cutting into the bread. Nearby, there's a partially filled glass of red wine, indicating a meal setting. The background features a person wearing a striped shirt with dark sleeves, implying their presence as someone enjoying this meal. The table itself has a natural wood finish, adding warmth to the scene. No explicit action occurs within the frame; it captures a still moment of food presentation before consumption."
000000002473,84,28,0.7832887253253826,0.22876168235604077,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image captures a skier performing an aerial jump off a snow-covered slope with evergreen trees as the backdrop under a clear blue sky. The skier is mid-air, with their legs straightened and skis parallel, demonstrating control and skill during this jump. Another person stands nearby, observing or possibly assisting. Both individuals appear dressed appropriately for skiing conditions. Snow appears freshly fallen, suggesting recent activity on the slope."
000000002532,97,28,0.8485338486192862,0.3044638661065815,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image captures a person skiing on a snowy mountain slope under clear blue skies with scattered clouds. The skier is wearing dark pants, red shorts, and a light green top, holding ski poles for balance as they move forward. The landscape includes patches of snow-covered terrain interspersed with rocky outcrops and sparse, dark brown shrubs. The scene conveys a sense of solitude amidst nature's grandeur, emphasizing the skier's interaction with the cold, open environment."
000000002587,81,28,0.8683103903422675,0.4337903629877975,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image shows a single banana placed alongside a chocolate-covered donut inside a clear plastic bag with printed text at the top edge. The background is dark, possibly indicating that the photo was taken indoors under low lighting conditions. The relationship between the objects suggests they might have been purchased together as part of a snack selection. There's no indication of any action taking place; the items appear stationary within their packaging."
000000002592,108,28,0.8472384435650286,0.26923056261355777,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image shows a white ceramic mug with a printed skull and crossbones design placed on a light-colored textured surface resembling a tablecloth or placemat. The mug features text below the design that reads ""PIRATE OF WELLS BY THE SEA."" A large kitchen knife lies horizontally next to the mug on the same surface; its blade is metallic silver and shiny, while the handle appears to have a black grip. There's no visible action occurring as this is an inanimate still life composition showcasing common household items arranged casually for display purposes."
000000002685,102,28,0.7266584936577865,0.13703232957795902,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The photograph depicts several people gathered around what appears to be a wine bar counter, engaging with each other and the staff. The individuals are dressed casually, suggesting an informal social gathering or event related to wine tasting or appreciation. The background shows a wine barrel, some wine bottles on display, and a mirror reflecting part of the room's interior. The staff member is wearing a white apron, indicating their role as service personnel. The overall atmosphere seems relaxed and convivial, with everyone involved in leisurely interaction."
000000002923,99,28,0.7671211616142593,0.17521693851612719,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image depicts an expansive coastal marshland with two small white birds grazing on the grassy surface. In the background, several large commercial fishing vessels with prominent masts dominate the scene, docked at what appears to be a marina. The sky is overcast, filled with dark gray clouds suggesting an impending storm or a cloudy day. The contrast between the natural, low-lying marsh vegetation and the industrial presence of the boats emphasizes the juxtaposition of nature and human activity along this coastline."
000000003156,79,28,0.8345205925794585,0.34074648564785504,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The black-and-white photograph depicts a man engaged in plumbing work on a toilet. He is wearing protective gloves and appears focused as he examines the fixture. The environment includes tiled walls with distinct checkerboard patterns, contributing to the bathroom's aesthetic. The individual is kneeling beside the toilet, suggesting an inspection for maintenance purposes rather than repair at this moment. The scene suggests routine upkeep within a domestic setting."
000000003255,102,28,0.8187151257709558,0.23279278420895988,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image captures a snowy mountain landscape under clear blue skies. A group of skiers is gathered on gently sloping snow, likely preparing for a descent. The terrain features several tracks carved by previous skiers, leading down towards lower slopes. The rugged, snow-covered peaks dominate the background, showcasing the natural beauty and grandeur of the alpine environment. The bright sunlight enhances the white expanse of the snow, emphasizing its pristine condition. The scene suggests recreational winter sports activity in an expansive mountainous region."
000000003501,84,28,0.7333866172636547,0.1740980667735636,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image shows a bowl of food placed on a dark wooden table. The bowl contains a serving of white rice alongside a colorful mixture of beans and vegetables. There is a portion of vibrant green broccoli florets positioned next to the rice. The arrangement suggests a healthy meal consisting of a protein-rich bean stew with vegetables, complemented by steamed broccoli and white rice, all presented in an appealing manner for a nutritious dish."
000000003553,89,28,0.687961265444244,0.13123394883126294,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The main subject is a person performing a skateboarding trick on a wooden ramp outdoors. The skateboarder's feet are wearing white sneakers with black details, stepping onto the board which has a checkered pattern beneath the front wheels. The setting appears to be an outdoor area with grass and scattered pieces of wood around, suggesting a casual or makeshift skate spot. The action captured shows one foot balancing as the other pushes off for momentum during the trick execution."
000000003661,116,28,0.9081053703450146,0.44513642926052505,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image features a bunch of ripe bananas with some brown spots clustered together on a wooden table surface, suggesting they might be ready for consumption. In the background, part of what appears to be an electronic device is slightly out of focus, alongside a light blue cup marked with a red line near its rim, possibly indicating it has been used recently. The overall scene seems to be set indoors, likely on a work desk given the blurred keyboard partially seen behind the bananas. There's no indication of any action taking place; rather, the image captures a still life arrangement showcasing everyday items."
000000003845,84,28,0.6030981634478347,0.0961718145979244,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image shows a meal on a decorative plate with food items such as rice, chicken pieces coated with what appears to be a sauce, broccoli florets, carrots, cauliflower, and possibly some corn kernels. The plate is placed on a wooden surface, suggesting an indoor dining setup. A fork is lying beside the plate, indicating preparation for eating. The overall presentation suggests a focus on healthy ingredients combined into a single dish."
000000003934,127,28,0.9356132799285587,0.5955390569965842,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image shows a casual indoor gathering with a group of adults standing behind a young child who appears to be playing or dancing energetically. The child is wearing a colorful, patterned dress with frills, suggesting a festive occasion such as a party or celebration. The room has a modern interior design, with light-colored walls, wooden flooring, and contemporary furnishings including a sofa adorned with decorative cushions. There are various items scattered around, indicating an informal atmosphere, such as a wheelbarrow-like cart near the child and some bottles on a table nearby. The people in the background seem engaged in conversation or watching the child's activity."
000000004134,122,28,0.889025915123715,0.3423552491352095,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image shows two men engaged in a handshake at what appears to be a formal event held indoors, possibly during an evening due to dim lighting. The man on the left is wearing a patterned, long-sleeve shirt while the man on the right is dressed formally in a dark pinstriped suit with a light-colored tie and holding a folder. Other people are seated around round tables covered with white tablecloths, suggesting a conference, networking session, or business-related gathering. The background features wooden paneling and more attendees, some of whom seem to be focused on their own activities or conversations."
000000004395,136,28,0.9047258003255412,0.362443549401464,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image depicts an individual dressed formally in a light-colored button-up shirt paired with a striped tie featuring diagonal lines of various shades, including dark gray, brown, black, and white. The person's right hand is holding what appears to be a small object, possibly a cup or container, suggesting they might have been eating or drinking something prior to being photographed. The background shows blurred lighting and structures indicative of an indoor environment, such as a restaurant or bar, given the ambient illumination typical of these settings. The person seems relaxed yet attentive, perhaps engaged in conversation or observing their surroundings. There are no other individuals prominently featured in the frame, placing full attention on this single figure."
000000004495,134,28,0.8109065366576264,0.1662166706421473,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image depicts an interior space with light yellow walls and carpeted flooring. A plaid-patterned loveseat occupies much of the foreground on the right side, accompanied by a matching armchair. The furniture appears slightly worn but is arranged neatly for use. Against one wall sits a small television set atop a wooden stand. Above this setup hangs a framed photograph of two individuals, presumably as part of a decorative element within the room. On the left-hand side, there is a whiteboard mounted on the wall, suggesting the room could be used for teaching or discussion purposes. No visible human activity is present; it's an empty room ready for occupants to utilize its features."
000000004765,103,28,0.8655163150411807,0.32835950084865967,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image depicts an individual surfing on a wave. The surfer is dressed in a yellow top with dark-colored shorts, equipped with gloves for grip and possibly warmth. Their body posture suggests they are actively maneuvering their surfboard through the water, likely attempting to ride up the face of the wave. The setting appears to be oceanic, as indicated by the presence of waves and water. There's no indication of other surfers nearby; it seems like this surfer has momentarily isolated themselves amidst the wave action."
000000004795,116,28,0.8111361628040639,0.1934603550031033,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image features a fluffy gray cat sitting between two computer monitors on a desk. The cat is positioned centrally in the frame with its body oriented diagonally towards the left side of the image. One monitor displays what appears to be an open web page discussing network-related topics such as ""wireless"" and ""network."" Adjacent to it sits another monitor showing additional digital content. To the right of the cat, there's a traditional phone with buttons and a screen, indicating a work or home office environment. The setup suggests a multitasking workspace where technology interacts seamlessly within the space."
000000005001,113,28,0.8985185549588528,0.40990824708131035,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image shows an outdoor ribbon-cutting ceremony taking place on what appears to be a city street near storefronts with ""Johnny's"" signage partially visible behind some participants. A group of adults and children is gathered around, actively engaged in the event. Two adults positioned at either side hold scissors aimed at a long red ribbon stretched across the frame. Several people in the background observe closely while others seem to be participating in the celebration. The individuals' attire includes jackets, casual shirts, and one person has a helmet. The atmosphere suggests a community gathering or opening event."
000000005037,129,28,0.7764217456892408,0.14002850389777263,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The image shows a First Group bus parked on the side of a road near a pedestrian crossing area marked with ""BUS STOP"" painted on the pavement. The bus is promoting its onboard Wi-Fi service as indicated by text above its windshield. It has a purple and pink color scheme with branding elements such as the logo and ""First"" written across it. The background features urban buildings under an overcast sky. A person can partially be seen standing next to the bus towards the right edge of the frame. There's also another vehicle, possibly a taxi, faintly visible behind the bus. The overall scene suggests public transportation activity in a city environment."
000000005060,101,28,0.7376639808959119,0.14645338881105513,Qwen/Qwen2.5-VL-7B-Instruct,caption_medium,"The central focus of the image is a wooden-framed mirror with an ornate top design reflecting a person sitting cross-legged on the floor holding what appears to be a phone. The room has hardwood flooring and green walls, suggesting it might be part of a home environment. In the background, through the reflection within the mirror, other elements like furniture and possibly artwork can be seen, indicating a lived-in space. No significant actions are taking place beyond the act of capturing the self-portrait through the mirror."
