image_id,caption_len,n_layers,residual_ratio,head_tail_ratio,model_id,prompt_key,caption_ref
000000003553,17,28,0.5797589065343556,0.5748276758558599,Qwen/Qwen2.5-VL-7B-Instruct,caption_short,A person is balancing on a skateboard on a wooden ledge in a grassy area.
000000003661,18,28,0.4007016964888031,0.25716080991408763,Qwen/Qwen2.5-VL-7B-Instruct,caption_short,Bananas are stacked on a wooden surface with a computer screen and cup in the background.
000000003845,28,28,0.7329396744198006,0.5966244199104834,Qwen/Qwen2.5-VL-7B-Instruct,caption_short,A plate of mixed vegetables and chicken stir-fry with white rice is served on a decorative plate with a fork and glass of water nearby.
000000003934,23,28,0.6966805402817269,0.638015023764798,Qwen/Qwen2.5-VL-7B-Instruct,caption_short,A young girl in a hula skirt dances joyfully in a living room where others are also enjoying casual gatherings.
000000004134,25,28,0.5440798723925443,0.2983416608780395,Qwen/Qwen2.5-VL-7B-Instruct,caption_short,A formally dressed man in a suit and tie is shaking hands with another man in a patterned shirt at a formal event.
000000004395,25,28,0.5776031094493016,0.34186041751884916,Qwen/Qwen2.5-VL-7B-Instruct,caption_short,"A person wearing a light-colored shirt and a striped tie holds a drink, possibly during a casual or semi-formal gathering."
000000004495,32,28,0.8599043969541714,1.1366634750087161,Qwen/Qwen2.5-VL-7B-Instruct,caption_short,"A cozy room with a plaid sofa, a plaid armchair, a small television on a stand, and a whiteboard with writing on the wall."
000000004765,17,28,0.39549138478185053,0.27259839288307014,Qwen/Qwen2.5-VL-7B-Instruct,caption_short,A surfer in a yellow jacket skillfully rides a wave on a surfboard.
000000004795,19,28,0.615044582582238,0.5706083602280576,Qwen/Qwen2.5-VL-7B-Instruct,caption_short,"A fluffy cat rests on a desk, partially obscuring a computer monitor and other office equipment."
000000005001,16,28,0.5861533184405145,0.6437971800568217,Qwen/Qwen2.5-VL-7B-Instruct,caption_short,"A group of people, including children, gather around a ribbon-cutting ceremony."
000000005037,21,28,0.547885866744675,0.37869714915773284,Qwen/Qwen2.5-VL-7B-Instruct,caption_short,"A First Group bus with free Wi-Fi advertised is parked near a bus stop, ready to transport passengers."
000000005060,17,28,0.6084305687899995,0.6474272933217634,Qwen/Qwen2.5-VL-7B-Instruct,caption_short,A person takes a selfie in a large wooden-framed mirror on a hardwood floor.
